Company Code,Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Year,Month,Week,Requested Date,Current Forecast KG,Customer Code,Customer Name,Global Parent,Global Parent Name,TM Name,Current Forecast,Primary UOM,Current Forecast LB
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,11.5668,353325,"S-One/ Mittera - Ronkonkoma, NY",319906,S-One Labels - GLOBAL PARENT,,25.5,LB,25.5
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,0.2268,354952,"Griff Paper and Film - Fallsington, PA",354952,"Griff Paper and Film - Fallsington, PA",,0.5,LB,0.5
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,3.8556,355924,"S-One/ CCL Label - Buffalo, NY",319906,S-One Labels - GLOBAL PARENT,,8.5,LB,8.5
00010,CIN2,MP4983R,MP4983R,MP4983R-T2,2026,7,29,2026-07-18 00:00:00,3969,304227,"Ahlstrom-Munksjo-Rhinelander,WI(Phillip)",304253,Ahlstrom-Munksjo - Global Parent,,8750,LB,8750
00010,CIN2,MP4983R,MP4983R,MP4983R-T2,2026,7,29,2026-07-18 00:00:00,29.8242,332522,Impregraf - Chile,332522,Impregraf - Chile,,65.75,LB,65.75
00010,CIN2,MP4983R,MP4983R,MP4983R-T3,2026,7,29,2026-07-18 00:00:00,755.4708,21934,"ProAmpac - Neenah, WI",301399,ProAmpac - Global Parent,,1665.5,LB,1665.5
00010,CIN2,MP4983R,MP4983R,MP4983R-T3,2026,7,29,2026-07-18 00:00:00,1984.5,290936,"Loparex - Hammond, WI",290137,Loparex - Global Parent,,4375,LB,4375
00010,CIN2,MP4983RN,MP4983RN,MP4983RN-FD,2026,7,29,2026-07-18 00:00:00,8618.4,20968,"Neenah Inc - Munising, MI",290523,Neenah Inc. - Global Parent,,19000,LB,19000
00010,CIN2,MT242AF,MT242AF,MT242AF-FD,2026,7,29,2026-07-18 00:00:00,3.0618,20971,"L&M Corrugated - Pleasant Prairie, WI",20971,"L&M Corrugated - Pleasant Prairie, WI",,6.75,LB,6.75
00010,CIN2,MT242AF,MT242AF,MT242AF-FD,2026,7,29,2026-07-18 00:00:00,1.5876,21059,"New England Woodenware - Gardner, MA",21059,"New England Woodenware - Gardner, MA",,3.5,LB,3.5
00010,CIN2,MT242AF,MT242AF,MT242AF-FD,2026,7,29,2026-07-18 00:00:00,8.6184,22470,"Southeastern Ppbd - Piedmont, SC",22470,"Southeastern Ppbd - Piedmont, SC",,19,LB,19
00010,CIN2,MT242AF,MT242AF,MT242AF-FD,2026,7,29,2026-07-18 00:00:00,0.7938,331968,"S-One/Star Laminators-Anaheim,CA",319906,S-One Labels - GLOBAL PARENT,,1.75,LB,1.75
00010,CIN2,MT242AF,MT242AF,MT242AF-FD,2026,7,29,2026-07-18 00:00:00,0.7938,332481,"S-One/Vista-Pak-Scarborough,ON",319906,S-One Labels - GLOBAL PARENT,,1.75,LB,1.75
00010,CIN2,MT242AF,MT242AF,MT242AF-OP,2026,7,29,2026-07-18 00:00:00,14.742,342297,"DFW Converting - Kennedale, TX",342297,"DFW Converting - Kennedale, TX",,32.5,LB,32.5
00010,CIN2,MT242AF,MT242AF,MT242AF-PL,2026,7,29,2026-07-18 00:00:00,0.4536,21059,"New England Woodenware - Gardner, MA",21059,"New England Woodenware - Gardner, MA",,1,LB,1
00010,CIN2,MT242AF,MT242AF,MT242AF-PL,2026,7,29,2026-07-18 00:00:00,3.6288,21691,SMC Springfield - Sprgfld. MO (Belcrest),21691,SMC Springfield - Sprgfld. MO (Belcrest),,8,LB,8
00010,CIN2,MT242AF,MT242AF,MT242AF-PL,2026,7,29,2026-07-18 00:00:00,2.1546,22215,"Midwest Fibre - Viola, IL",290717,Midwest Fibre - Global Parent,,4.75,LB,4.75
00010,CIN2,MT242AF,MT242AF,MT242AF-PL,2026,7,29,2026-07-18 00:00:00,3.7422,299103,"Capitol City Container - Indianapolis,IN",299103,"Capitol City Container - Indianapolis,IN",,8.25,LB,8.25
00010,CIN2,MT242AF,MT242AF,MT242AF-PL,2026,7,29,2026-07-18 00:00:00,0.2268,328771,"S-One/ Pkg. Services - Williamsport, MD",319906,S-One Labels - GLOBAL PARENT,,0.5,LB,0.5
00010,CIN2,MT242AF,MT242AF,MT242AF-PL,2026,7,29,2026-07-18 00:00:00,0.7938,342916,"SMC Conway - Conway, AR",21691,SMC Springfield - Sprgfld. MO (Belcrest),,1.75,LB,1.75
00010,CIN2,MT242AF,MT242AF,MT242AF-PL,2026,7,29,2026-07-18 00:00:00,1.8144,347359,"Midwest Fibre - Hurst (Milan, IN)",347359,"Midwest Fibre - Hurst (Milan, IN)",,4,LB,4
00010,CIN2,MT242AF,MT242AF,MT242AF-PL,2026,7,29,2026-07-18 00:00:00,6.3504,347996,"SMC Springfield-Spgfld, MO-(Progress)",21691,SMC Springfield - Sprgfld. MO (Belcrest),,14,LB,14
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,302.3244,292816,"Mitsubishi Chemical - Sacramento, CA",333999,Mitsubishi Chemical F&C-Global Parent,Brendan Schloerb,666.5,LB,666.5
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,264.6756,330490,"Mitsubishi Chem Adv Material - Mesa, AZ",333999,Mitsubishi Chemical F&C-Global Parent,Brendan Schloerb,583.5,LB,583.5
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,38.7828,331921,Nantong Fuyuan-China,331921,Nantong Fuyuan-China,Ethan Cheng,85.5,LB,85.5
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,4.9896,337132,Jiangsu Zengtuo-China,337132,Jiangsu Zengtuo-China,Ethan Cheng,11,LB,11
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,8.6184,340838,Heilongjiang Hongyu-China,340838,Heilongjiang Hongyu-China,Ethan Cheng,19,LB,19
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,4.4226,343310,Shanxi Guangshengqiang-China,343310,Shanxi Guangshengqiang-China,Ethan Cheng,9.75,LB,9.75
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,0.6804,344940,Jiangsu Deqing-China,344940,Jiangsu Deqing-China,Ethan Cheng,1.5,LB,1.5
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,49.4424,345139,Youchuang New material-China,345139,Youchuang New material-China,Ethan Cheng,109,LB,109
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,27.6696,346926,Amos Composites-China,346926,Amos Composites-China,Ethan Cheng,61,LB,61
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,2.1546,349613,Datong Yurong-China,349613,Datong Yurong-China,Ethan Cheng,4.75,LB,4.75
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,1.5876,351117,Huawei Technology-China,351117,Huawei Technology-China,Ethan Cheng,3.5,LB,3.5
00010,CIN2,PA845H,PA845H,PA845H-OP,2026,7,29,2026-07-18 00:00:00,0.2268,355978,Nanjing Tesu-China,355978,Nanjing Tesu-China,Ethan Cheng,0.5,LB,0.5
00010,CIN2,PA845H,PA845H,PA845H-T2,2026,7,29,2026-07-18 00:00:00,750.0276,307541,Procotex (X) Plouay FR,349386,Procotex - Global Parent,Philippe Chabanne,1653.5,LB,1653.5
00010,CIN2,PH00015E,PH00015E,PH00015E-FD,2026,7,29,2026-07-18 00:00:00,9.7524,21519,"NOF Metal Coatings - Chardon, OH",290574,NOF Metal Coatings - Global Parent,,21.5,LB,21.5
00010,CIN2,PH00015E,PH00015E,PH00015E-PL,2026,7,29,2026-07-18 00:00:00,0.2268,21519,"NOF Metal Coatings - Chardon, OH",290574,NOF Metal Coatings - Global Parent,,0.5,LB,0.5
00010,CIN2,PH00017E,PH00017E,PH00017E-OP,2026,7,29,2026-07-18 00:00:00,10.3194,218851,"Columbia Chemical - Brunswick, OH",218851,"Columbia Chemical - Brunswick, OH",,22.75,LB,22.75
00010,CIN2,PH00017E,PH00017E,PH00017E-OP,2026,7,29,2026-07-18 00:00:00,7.1442,332474,"Magni Industries Inc-Detriot,MI",332474,"Magni Industries Inc-Detriot,MI",,15.75,LB,15.75
00010,CIN2,PH00017E,PH00017E,PH00017E-PL,2026,7,29,2026-07-18 00:00:00,0.4536,218851,"Columbia Chemical - Brunswick, OH",218851,"Columbia Chemical - Brunswick, OH",,1,LB,1
00010,CIN2,PH00017E,PH00017E,PH00017E-PL,2026,7,29,2026-07-18 00:00:00,8.7318,332474,"Magni Industries Inc-Detriot,MI",332474,"Magni Industries Inc-Detriot,MI",,19.25,LB,19.25
00010,CIN2,PH00017E,PH00017E,PH00017E-T2,2026,7,29,2026-07-18 00:00:00,2494.8,307241,"MacDermid - Ferndale, MI",309140,MacDermid - Global Parent,,5500,LB,5500
00010,CIN2,RM108,RM108,RM108-T3,2026,7,29,2026-07-18 00:00:00,320.8086,28093,"Oliver-Tolas Health - Hamilton, OH",290128,Oliver Tolas - Global Parent,,707.25,LB,707.25
00010,CIN2,RM108,RM108,RM108-T3,2026,7,29,2026-07-18 00:00:00,3648.1914,337679,"Oliver-Tolas Health - Cincinnati, OH",290128,Oliver Tolas - Global Parent,,8042.75,LB,8042.75
00010,CIN2,UBD211,UBD211,UBD211-T3,2026,7,29,2026-07-18 00:00:00,41.1642,356624,"Polycom Industries-Dalton, GA",356624,"Polycom Industries-Dalton, GA",Samuel Hankins,90.75,LB,90.75
00010,CINC,MFP1853R,MFP1853R,MFP1853R,2026,7,29,2026-07-18 00:00:00,71.442,354159,Jiangsu Kaiwei - China,354159,Jiangsu Kaiwei - China,,157.5,LB,157.5
00010,CINC,MP498340D,MP498340D,MP498340D,2026,7,29,2026-07-18 00:00:00,3005.8938,21944,"Saint Gobain - Albion, NY (East Avenue)",290179,Saint Gobain - Global Parent,Brendan Schloerb,6626.75,LB,6626.75
00010,CINC,MP4983R,MP4983R,MP4983R,2026,7,29,2026-07-18 00:00:00,4536,309311,"Amcor - Oshkosh, WI (N Main)",290487,Amcor Flexibles - Global Parent,,10000,LB,10000
00010,CINC,MP4983R,MP4983R,MP4983R,2026,7,29,2026-07-18 00:00:00,189.0378,332522,Impregraf - Chile,332522,Impregraf - Chile,,416.75,LB,416.75
00020,AUBA,201250PX,201250PX.E,201250PX.E-PL,2026,7,29,2026-07-18 00:00:00,0.5,307057,HP (S) Nes Ziona IL,290506,Hewlett Packard - Global Parent,,0.5,KG,1.1023
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,1,288204,"Eshuis (S) Dalfsen, NL",288203,Eshuis BV (X) Dalfsen NL,,1,KG,2.2046
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,126.5,288577,Apaco Grosshandel (X) Wien AT,290632,Apaco - Global Parent,,126.5,KG,278.8819
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,55.5,291539,Brigal  (X) NIGRAN ES,330997,Brigal - Global Parent,,55.5,KG,122.3553
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,11,295407,Carini (S Apaco) Lustenau AT,290632,Apaco - Global Parent,,11,KG,24.2506
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,275.5,295623,Safic UK (S) CHESHIRE GB,309173,Safic Alcan UK - Global Parent,,275.5,KG,607.3673
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,2.25,295630,PPS (X)  Belgrade RS,305863,PPS - Global Parent,,2.25,KG,4.9604
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,344.5,318283,"Brigal (S) NIGRAN, ES",330997,Brigal - Global Parent,,344.5,KG,759.4847
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,1.25,326617,Dataline (S Gebrueder) Jenec CZ,297908,Dataline (X) Prague CZ,,1.25,KG,2.7558
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,0.5,327444, 3 Print Adriatik (X) Celje SI,353914,3 print  SI - Global Parent,,0.5,KG,1.1023
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,386.25,336662,S-One Labels (S) Butzbach DE,319906,S-One Labels - GLOBAL PARENT,,386.25,KG,851.5268
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,5.5,340735,Pirlo (S Apaco) Kufstein AT,290632,Apaco - Global Parent,,5.5,KG,12.1253
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,29,2026-07-18 00:00:00,1.75,351628,Packyard (X) Roosendaal NL,351628,Packyard (X) Roosendaal NL,,1.75,KG,3.8581
00020,AUBA,251194NX,251194NX.E,251194NX.E-P1,2026,7,29,2026-07-18 00:00:00,97,288577,Apaco Grosshandel (X) Wien AT,290632,Apaco - Global Parent,,97,KG,213.8462
00020,AUBA,251194NX,251194NX.E,251194NX.E-P1,2026,7,29,2026-07-18 00:00:00,15.75,326617,Dataline (S Gebrueder) Jenec CZ,297908,Dataline (X) Prague CZ,,15.75,KG,34.7225
00020,AUBA,251194NX,251194NX.E,251194NX.E-P1,2026,7,29,2026-07-18 00:00:00,1363.75,336662,S-One Labels (S) Butzbach DE,319906,S-One Labels - GLOBAL PARENT,,1363.75,KG,3006.5233
00020,AUBA,DPI8200,DPI8200.E,DPI8200.E-TO,2026,7,29,2026-07-18 00:00:00,2.75,300668,"AVERY LPM FR(S)-Champ/Drac, FR",290069,Avery Dennison - Global Parent,,2.75,KG,6.0627
00020,AUBA,MD7900,MD7900.E,MD7900.E-TO,2026,7,29,2026-07-18 00:00:00,2500,307646,Jindal  films (X)  Virton BE,290105,Jindal Films - Global Parent,,2500,KG,5511.5
00020,AUBA,MF4915,MF4915.E,MF4915.E-PD,2026,7,29,2026-07-18 00:00:00,41,330373,Constantia (S) Burgos ES,297153,Constantia - Global Parent,,41,KG,90.3886
00020,AUBA,MF4915,MF4915.E,MF4915.E-TO,2026,7,29,2026-07-18 00:00:00,491.75,288244,Constantia Teich  (X) Weinburg AT,297153,Constantia - Global Parent,,491.75,KG,1084.1121
00020,AUBA,MF4915,MF4915.E,MF4915.E-TO,2026,7,29,2026-07-18 00:00:00,1967.25,328180,Constantia (S) Regenstauf DE,297153,Constantia - Global Parent,,1967.25,KG,4336.9994
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,2026,7,29,2026-07-18 00:00:00,2.5,289997,"KURZ (S) - Rosenberg, DE",290699,Leonhard Kurz - Global Parent,,2.5,KG,5.5115
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,2026,7,29,2026-07-18 00:00:00,738,321595,Keyser and Mackay (S) Lodz PL,326638,K&M Poland - Global Parent,,738,KG,1626.9948
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PL,2026,7,29,2026-07-18 00:00:00,6,321588,Keyser and Mackay (X) Lodz PL,326638,K&M Poland - Global Parent,,6,KG,13.2276
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PL,2026,7,29,2026-07-18 00:00:00,6,321595,Keyser and Mackay (S) Lodz PL,326638,K&M Poland - Global Parent,,6,KG,13.2276
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PL,2026,7,29,2026-07-18 00:00:00,0.75,327093,Safic (X) Istanbul TR,327095,Safic Turkey - Global Parent,,0.75,KG,1.6535
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PL,2026,7,29,2026-07-18 00:00:00,0.75,333330,Mondi (X) Baniocha PL,290521,Mondi Pkg - Global Parent,,0.75,KG,1.6535
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-TO,2026,7,29,2026-07-18 00:00:00,6.5,289996,Leonhard Kurz (X) Fuerth DE,290699,Leonhard Kurz - Global Parent,,6.5,KG,14.3299
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-TO,2026,7,29,2026-07-18 00:00:00,250,340329,Mondi (X) Juelich DE,290521,Mondi Pkg - Global Parent,,250,KG,551.15
00020,AUBA,MFP1883,MFP1883.E,MFP1883.E-PD,2026,7,29,2026-07-18 00:00:00,1.75,339536,Leoprint (X) Vilnius LT,339536,Leoprint (X) Vilnius LT,,1.75,KG,3.8581
00020,AUBA,MFP1883,MFP1883.E,MFP1883.E-PD,2026,7,29,2026-07-18 00:00:00,5.25,347736,PDM (X) Quimperle FR,347736,PDM (X) Quimperle FR,,5.25,KG,11.5742
00020,AUBA,MFP1883,MFP1883.E,MFP1883.E-PL,2026,7,29,2026-07-18 00:00:00,2.5,288577,Apaco Grosshandel (X) Wien AT,290632,Apaco - Global Parent,,2.5,KG,5.5115
00020,AUBA,MFP1883,MFP1883.E,MFP1883.E-TO,2026,7,29,2026-07-18 00:00:00,149.25,339536,Leoprint (X) Vilnius LT,339536,Leoprint (X) Vilnius LT,,149.25,KG,329.0366
00020,AUBA,MP2960,MP2960.E,MP2960.E-LP,2026,7,29,2026-07-18 00:00:00,2.25,319433,GOTEX (X) Llica ES,319433,GOTEX (X) Llica ES,Laurence Vast,2.25,KG,4.9604
00020,AUBA,MP2960,MP2960.E,MP2960.E-TO,2026,7,29,2026-07-18 00:00:00,6000,324213,"Avient (S) Born, NL",309093,Avient - Global Parent,Philippe Chabanne,6000,KG,13227.6
00020,AUBA,MP48525R,MP48525R.E,MP48525R.E-PD,2026,7,29,2026-07-18 00:00:00,5.25,346553,ITASA (X) ANDOAIN ES,346553,ITASA (X) ANDOAIN ES,,5.25,KG,11.5742
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E,2026,7,29,2026-07-18 00:00:00,11000,296616,Sterimed (X) Amelie FR,327014,Sterimed - Global Parent,,11000,KG,24250.6
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E-PD,2026,7,29,2026-07-18 00:00:00,2.5,289997,"KURZ (S) - Rosenberg, DE",290699,Leonhard Kurz - Global Parent,,2.5,KG,5.5115
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E-PD,2026,7,29,2026-07-18 00:00:00,1.25,347326,LENK (X) Kappelrodeck DE,347326,LENK (X) Kappelrodeck DE,,1.25,KG,2.7558
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E-TO,2026,7,29,2026-07-18 00:00:00,750,291821,Sobotram (S) Chalon sur Saone FR,311967,Safic France - Global Parent,,750,KG,1653.45
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E-TO,2026,7,29,2026-07-18 00:00:00,5000,334716,Nelipak (X) Derry GB,334790,Nelipak - Global Parent,,5000,KG,11023
00020,AUBA,MP4983RAM,MP4983RAM.E,MP4983RAM.E,2026,7,29,2026-07-18 00:00:00,5.5,294253,AMCOR (S) ST SEURIN FR,290487,Amcor Flexibles - Global Parent,,5.5,KG,12.1253
00020,AUBA,MP4983RAM,MP4983RAM.E,MP4983RAM.E-TO,2026,7,29,2026-07-18 00:00:00,2000,155951,Amcor (X) Gent BE,290487,Amcor Flexibles - Global Parent,,2000,KG,4409.2
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-PD,2026,7,29,2026-07-18 00:00:00,10.5,327279,Magni Europe (X) Schorndorf DE,327279,Magni Europe (X) Schorndorf DE,,10.5,KG,23.1483
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,29,2026-07-18 00:00:00,23.5,303740,Coventya (X) Gutersloh DE,309140,MacDermid - Global Parent,,23.5,KG,51.8081
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,29,2026-07-18 00:00:00,49.25,328415,Vera Chimie (S Coventya FR) Irigny FR,309140,MacDermid - Global Parent,,49.25,KG,108.5766
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,29,2026-07-18 00:00:00,701.25,332191,Coventya Alblas (S) EMSBUREN DE,309140,MacDermid - Global Parent,,701.25,KG,1545.9758
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,29,2026-07-18 00:00:00,177,347591,MacDermid (X) Cambe BR,309140,MacDermid - Global Parent,,177,KG,390.2142
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,29,2026-07-18 00:00:00,49.25,352288,Vera (X) Irigny FR,309140,MacDermid - Global Parent,,49.25,KG,108.5766
00030,SNG4,241083PX,241083PX.S,241083PX.S-OP,2026,7,29,2026-07-18 00:00:00,1.75,349322,Changsha Loyal - China,349322,Changsha Loyal - China,,1.75,KG,3.8581
00030,SNG4,MP4982SC,MP4982SC.S,MP4982SC.S-PD,2026,7,29,2026-07-18 00:00:00,3,357813,Lanfan new material technology-China,357813,Lanfan new material technology-China,,3,KG,6.6138
00030,SNG4,MP498340R,MP498340R.S,MP498340R.S-OP,2026,7,29,2026-07-18 00:00:00,2,349322,Changsha Loyal - China,349322,Changsha Loyal - China,,2,KG,4.4092
00030,SNG4,MP498340R,MP498340R.S,MP498340R.S-PL,2026,7,29,2026-07-18 00:00:00,0.5,329758,Hangzhou Zhicheng-China,329758,Hangzhou Zhicheng-China,Ethan Cheng,0.5,KG,1.1023
00030,SNG4,MP498340R,MP498340R.S,MP498340R.S-PL,2026,7,29,2026-07-18 00:00:00,1.75,349322,Changsha Loyal - China,349322,Changsha Loyal - China,,1.75,KG,3.8581
00030,SNG4,MP498345N,MP498345N.S,MP498345N.S-OP,2026,7,29,2026-07-18 00:00:00,2,342890,Chongqing Jialei - China,342890,Chongqing Jialei - China,,2,KG,4.4092
00030,SNG4,MP4983R,MP4983R.S,MP4983R.S-PD,2026,7,29,2026-07-18 00:00:00,100,324731,J&T Chemical -China,332367,Guangzhou J&T - Global Parent,,100,KG,220.46
00030,SNG4,MP4983R,MP4983R.S,MP4983R.S-PD,2026,7,29,2026-07-18 00:00:00,250,359497,Shanghai XQM - China,359497,Shanghai XQM - China,,250,KG,551.15
00030,SNG4,PH00017E,PH00017E.S,PH00017E.S-PL,2026,7,29,2026-07-18 00:00:00,1,297622,HERLI / Chenchem - Taiwan,293939,HERLI Technologies - Global Parent,Ethan Cheng,1,KG,2.2046
00035,MUM3,251142PX,251142PX.S,251142PX.S-PD,2026,7,29,2026-07-18 00:00:00,1.75,351290,VISHAL CONTAINERS LIMITED - UNIT 4,360355,VISHAL CONTAINERS - Global Parent,,1.75,KG,3.8581
00035,MUM3,251144PX,251144PX.S,251144PX.S-PD,2026,7,29,2026-07-18 00:00:00,3.25,339587,JUPITER LAMINATORS PRIVATE LIMITED,353213,Jupiter Laminators - Global Parent,,3.25,KG,7.165
00035,MUM3,251268PX,251268PX.S,251268PX.S-PD,2026,7,29,2026-07-18 00:00:00,3.25,339587,JUPITER LAMINATORS PRIVATE LIMITED,353213,Jupiter Laminators - Global Parent,,3.25,KG,7.165
00035,MUM3,MF1204,MF1204.S,MF1204.S-TL,2026,7,29,2026-07-18 00:00:00,25000,348740,Montage Enteprises- PHASE III-India,300957,Montage - Global Parent,,25000,KG,55115
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,29,2026-07-18 00:00:00,20000,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,,20000,KG,44092
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,29,2026-07-18 00:00:00,30000,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,,30000,KG,66138
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,29,2026-07-18 00:00:00,0.75,335647,VISHAL CONTAINERS LIMITED - Unit 3,360355,VISHAL CONTAINERS - Global Parent,,0.75,KG,1.6535
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,29,2026-07-18 00:00:00,78.75,340598,MADHU JAYANTI INTERNATIONAL P L - Salap,323479,Madhu Jayanti International Ltd. - Coim,,78.75,KG,173.6123
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,29,2026-07-18 00:00:00,1.75,351290,VISHAL CONTAINERS LIMITED - UNIT 4,360355,VISHAL CONTAINERS - Global Parent,,1.75,KG,3.8581
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,29,2026-07-18 00:00:00,9004.5,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,,9004.5,KG,19851.3207
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,29,2026-07-18 00:00:00,1.75,317033,ASHA Corporation-India,360322,ASHA - Global Parent,,1.75,KG,3.8581
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,29,2026-07-18 00:00:00,13495.5,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,,13495.5,KG,29752.1793
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,29,2026-07-18 00:00:00,0.75,325133,SHRINATH ROTO PACK PVT LTD UNIT I,360359,SHRINATH ROTO PACK - Global Parent,,0.75,KG,1.6535
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,29,2026-07-18 00:00:00,0.75,335647,VISHAL CONTAINERS LIMITED - Unit 3,360355,VISHAL CONTAINERS - Global Parent,,0.75,KG,1.6535
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,29,2026-07-18 00:00:00,1,341004,CILICANT PRIVATE LIMITED,360325,CILICANT - Global Parent,,1,KG,2.2046
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,29,2026-07-18 00:00:00,1.75,351290,VISHAL CONTAINERS LIMITED - UNIT 4,360355,VISHAL CONTAINERS - Global Parent,,1.75,KG,3.8581
00035,MUM3,MF1406,MF1406.S,MF1406.S-PL,2026,7,29,2026-07-18 00:00:00,1.25,341004,CILICANT PRIVATE LIMITED,360325,CILICANT - Global Parent,,1.25,KG,2.7558
00035,MUM3,MFHS1881,MFHS1881.S,MFHS1881.S-PD,2026,7,29,2026-07-18 00:00:00,15,325133,SHRINATH ROTO PACK PVT LTD UNIT I,360359,SHRINATH ROTO PACK - Global Parent,,15,KG,33.069
00035,MUM3,MFHS1881,MFHS1881.S,MFHS1881.S-PD,2026,7,29,2026-07-18 00:00:00,1.75,352552,QUANT AGRIFUELS PVT LTD,352552,QUANT AGRIFUELS PVT LTD,,1.75,KG,3.8581
00035,MUM3,MFHS1881,MFHS1881.S,MFHS1881.S-PL,2026,7,29,2026-07-18 00:00:00,91,333700,Sweet Industries India Pvt Ltd,333700,Sweet Industries India Pvt Ltd,,91,KG,200.6186
00035,MUM3,MFHS1881,MFHS1881.S,MFHS1881.S-PL,2026,7,29,2026-07-18 00:00:00,1.75,352552,QUANT AGRIFUELS PVT LTD,352552,QUANT AGRIFUELS PVT LTD,,1.75,KG,3.8581
00010,CIN2,251194NX,251194NX,251194NX-PL,2026,7,30,2026-07-25 00:00:00,0.567,291971,"RTA (Soluciones del Futuro) - Miami, FL",291971,"RTA (Soluciones del Futuro) - Miami, FL",,1.25,LB,1.25
00010,CIN2,DP040,DP040,DP040-B1,2026,7,30,2026-07-25 00:00:00,43.2054,296771,"Intermarket-Miami,Fl(International Acct)",296771,"Intermarket-Miami,Fl(International Acct)",,95.25,LB,95.25
