Order Company,Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Order Number,Next Status,Year,Month,Promised Ship Date,Ordered Quantity KGs,Revenue Business Unit,Customer Code,Customer Name,Global Parent,Global Parent Name,TM Name,Country Name,Ordered Quantity,Ordering Unit of Measure,Ordered Quantity LBs,Open Indicator
00010,        CIN2,MP498340R,MP498340R,MP498340R-FD,2645437,999,2026,4,2026-04-15 00:00:00,4898.7984,10200,288399,Michelman New Material Shanghai Co Ltd,291477,Michelman Asia-Pacific - Global Parent,,China,24.00,DR,10800,N
00010,        CIN2,MP498340R,MP498340R,MP498340R-KP,2665453,999,2026,4,2026-04-15 00:00:00,400.0684,10230,347249,"3R Packaging, LLC - Miami, FL",347249,"3R Packaging, LLC - Miami, FL",Dave Jeffers,United States,2.00,DR,882,N
00010,        CIN2,MT242AF,MT242AF,MT242AF-PL,2671490,999,2026,4,2026-04-15 00:00:00,54.4311,10230,21691,SMC Springfield - Sprgfld. MO (Belcrest),21691,SMC Springfield - Sprgfld. MO (Belcrest),Moses Martinez,United States,3.00,PL,120,N
00010,        CIN2,PA845H,PA845H,PA845H-OP,2645437,999,2026,4,2026-04-15 00:00:00,6123.4980000000005,10200,288399,Michelman New Material Shanghai Co Ltd,291477,Michelman Asia-Pacific - Global Parent,,China,30.00,DR,13500,N
00020,        AUBA,251194NX,251194NX.E,251194NX.E-P1,26000704,999,2026,4,2026-04-15 00:00:00,480,20230,297908,Dataline (X) Prague CZ,297908,Dataline (X) Prague CZ,Tomasz Machnik,Czech Republic,1.00,PA,1058.2188,N
00020,        AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,26000544,999,2026,4,2026-04-15 00:00:00,2400,20230,321588,Keyser and Mackay (X) Lodz PL,326638,K&M Poland - Global Parent,Tomasz Machnik,Poland,12.00,DR,5291.094,N
00020,        AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,26000681,999,2026,4,2026-04-15 00:00:00,2400,20230,321588,Keyser and Mackay (X) Lodz PL,326638,K&M Poland - Global Parent,Tomasz Machnik,Poland,12.00,DR,5291.094,N
00030,        SNG4,251194NX,251194NX.S,251194NX.S-PL,2669477,999,2026,4,2026-04-15 00:00:00,36,30230,326245,QL DEVELOPMENT INC - Philippines,305922,Norde - Global Parent,Rohan Aranjo,Philippines,2.00,PL,79.3664,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653441,999,2026,4,2026-04-15 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.600000000006,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653442,999,2026,4,2026-04-15 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00034,        SHAN,PH00001A,PH00001A.E,PH00001A.E-PD,2574135,999,2026,4,2026-04-15 00:00:00,600,34220,340534,Coventya - China,309140,MacDermid - Global Parent,Robin Li,China,3.00,DR,1322.7735,N
00020,        AUBA,251194NX,251194NX.E,251194NX.E-P1,26000591,999,2026,4,2026-04-16 00:00:00,480,20230,291539,Brigal  (X) NIGRAN ES,330997,Brigal - Global Parent,Laurence Vast,Spain,1.00,PA,1058.2188,N
00020,        AUBA,251194NX,251194NX.E,251194NX.E-P1,26000592,999,2026,4,2026-04-16 00:00:00,480,20230,336660,S-One Labels (X) Saarbruecken DE,319906,S-One Labels - GLOBAL PARENT,Laurence Vast,Germany,1.00,PA,1058.2188,N
00020,        AUBA,251194NX,251194NX.E,251194NX.E-P1,26000709,999,2026,4,2026-04-16 00:00:00,1440,20230,336660,S-One Labels (X) Saarbruecken DE,319906,S-One Labels - GLOBAL PARENT,Laurence Vast,Germany,3.00,PA,3174.6564000000003,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653458,999,2026,4,2026-04-16 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653459,999,2026,4,2026-04-16 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2671184,999,2026,4,2026-04-16 00:00:00,600,35230,340598,MADHU JAYANTI INTERNATIONAL P L - Salap,323479,Madhu Jayanti International Ltd. - Coim,Deepak Agarwal,India,600.00,KG,1322.76,N
00035,        MUM3,MF1406,MF1406.S,MF1406.S-PD,2664898,999,2026,4,2026-04-16 00:00:00,200,35230,348134,S K AGROFOOD TECH PRIVATE LIMITED,348134,S K AGROFOOD TECH PRIVATE LIMITED,Rohan Aranjo,India,200.00,KG,440.92,N
00035,        MUM3,MF1406,MF1406.S,MF1406.S-PD,2674917,999,2026,4,2026-04-16 00:00:00,200,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,200.00,KG,440.92,N
00010,        CIN2,MP4983R,MP4983R,MP4983R-PL,2673745,999,2026,4,2026-04-17 00:00:00,108.8622,10230,297964,"Belmark - De Pere, WI",297964,"Belmark - De Pere, WI",Brad Durden,United States,6.00,PL,240,N
00010,        CINC,MP498340D,MP498340D,MP498340D,2664340,999,2026,4,2026-04-17 00:00:00,18144,10240,21944,"Saint Gobain - Albion, NY (East Avenue)",290179,Saint Gobain - Global Parent,Brendan Schloerb,United States,40000.00,LB,40000,N
00020,        AUBA,MP4983RAM,MP4983RAM.E,MP4983RAM.E-TO,26000281,999,2026,4,2026-04-17 00:00:00,4000,20230,155951,Amcor (X) Gent BE,290487,Amcor Flexibles - Global Parent,Krist Vanderstiggel,Belgium,4.00,TO,8818.49,N
00030,        SNG4,MF1204,MF1204.S,MF1204.S-TL,2655045,999,2026,4,2026-04-17 00:00:00,20000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,20000.00,KG,44092,N
00030,        SNG4,PR5985,PR5985.S,PR5985.S,2675475,999,2026,4,2026-04-17 00:00:00,4550,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,4550.00,KG,10030.93,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2676969,999,2026,4,2026-04-18 00:00:00,8400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,42.00,DR,18518.829,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2677015,999,2026,4,2026-04-18 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2677016,999,2026,4,2026-04-18 00:00:00,4800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,24.00,DR,10582.188,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2677017,999,2026,4,2026-04-18 00:00:00,7200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,36.00,DR,15873.282000000001,N
00010,        CIN2,MP2960,MP2960,MP2960-T2,2645836,999,2026,4,2026-04-20 00:00:00,1995.8066,10240,294107,"BGF Industries - Altavista, VA",294107,"BGF Industries - Altavista, VA",Samuel Hankins,United States,2.00,TO,4400,N
00020,        AUBA,MFHS1130,MFHS1130.E,MFHS1130.E-PL,26000595,999,2026,4,2026-04-20 00:00:00,54,20230,50853,Michelman Inc. (X) Cincinnati US,316842,Michelman - Global Parent,,United States,3.00,PL,119.0496,N
00020,        AUBA,MFHS1130,MFHS1130.E,MFHS1130.E-PL,26000782,999,2026,4,2026-04-20 00:00:00,54,20200,50853,Michelman Inc. (X) Cincinnati US,316842,Michelman - Global Parent,,United States,3.00,PL,119.0496,N
00020,        AUBA,MFHS1130,MFHS1130.E,MFHS1130.E-PL,26000782,999,2026,4,2026-04-20 00:00:00,54,20230,50853,Michelman Inc. (X) Cincinnati US,316842,Michelman - Global Parent,,United States,3.00,PL,119.0496,N
00020,        AUBA,MFHS1130,MFHS1130.E,MFHS1130.E-TO,26000589,999,2026,4,2026-04-20 00:00:00,1000,20230,291859,Royal Vaassen (X) Vaassem NL,291859,Royal Vaassen (X) Vaassem NL,Krist Vanderstiggel,Netherlands,1.00,TO,2204.6225,N
00020,        AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PL,26000702,999,2026,4,2026-04-20 00:00:00,36,20230,291650,Constantia (X) Weiden DE,297153,Constantia - Global Parent,Alexandre Pomes,Germany,2.00,PL,79.3664,N
00020,        AUBA,MP2960,MP2960.E,MP2960.E-LP,26000732,999,2026,4,2026-04-20 00:00:00,240,20240,319433,GOTEX (X) Llica ES,319433,GOTEX (X) Llica ES,Laurence Vast,Spain,2.00,DR,529.1094,N
00020,        AUBA,MP2960,MP2960.E,MP2960.E-TO,26000349,999,2026,4,2026-04-20 00:00:00,5000,20240,324185,Avient (X)  Geleen NL,309093,Avient - Global Parent,Philippe Chabanne,Netherlands,5.00,TO,11023.1125,N
00020,        AUBA,MP4983RAM,MP4983RAM.E,MP4983RAM.E-TO,26000281,999,2026,4,2026-04-20 00:00:00,8000,20230,155951,Amcor (X) Gent BE,290487,Amcor Flexibles - Global Parent,Krist Vanderstiggel,Belgium,8.00,TO,17636.98,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2678401,999,2026,4,2026-04-20 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2678402,999,2026,4,2026-04-20 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2678403,999,2026,4,2026-04-20 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2678467,999,2026,4,2026-04-20 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,DR,4409.245,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2678468,999,2026,4,2026-04-20 00:00:00,800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,4.00,DR,1763.698,N
00030,        SNG4,MF1204,MF1204.S,MF1204.S-TL,2655046,999,2026,4,2026-04-20 00:00:00,20000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,20000.00,KG,44092,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2674916,999,2026,4,2026-04-20 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.600000000006,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2674918,999,2026,4,2026-04-20 00:00:00,11200,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,11200.00,KG,24691.52,N
00035,        MUM3,MF1406,MF1406.S,MF1406.S-PD,2674915,999,2026,4,2026-04-20 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00010,        CIN2,MP498345N,MP498345N,MP498345N-FD,2669153,999,2026,4,2026-04-21 00:00:00,430.9128,10230,300523,"Custom Laminating - Mount Bethel, PA",300523,"Custom Laminating - Mount Bethel, PA",Brad Durden,United States,2.00,DR,950,N
00010,        CIN2,MT242AF,MT242AF,MT242AF-OP,2673600,999,2026,4,2026-04-21 00:00:00,192.7768,10230,342297,"DFW Converting - Kennedale, TX",342297,"DFW Converting - Kennedale, TX",Moses Martinez,United States,1.00,DR,425,N
00020,        AUBA,MF4915,MF4915.E,MF4915.E-TO,26000679,999,2026,4,2026-04-21 00:00:00,5600,20230,291650,Constantia (X) Weiden DE,297153,Constantia - Global Parent,Alexandre Pomes,Germany,7.00,TO,12345.886,N
00020,        AUBA,MP2960,MP2960.E,MP2960.E-TO,26000349,999,2026,4,2026-04-21 00:00:00,12000,20240,324185,Avient (X)  Geleen NL,309093,Avient - Global Parent,Philippe Chabanne,Netherlands,12.00,TO,26455.47,N
00020,        AUBA,MP2960,MP2960.E,MP2960.E-TO,26000637,999,2026,4,2026-04-21 00:00:00,12000,20240,324185,Avient (X)  Geleen NL,309093,Avient - Global Parent,Philippe Chabanne,Netherlands,12.00,TO,26455.47,N
00020,        AUBA,MP498345P,MP498345P.E,MP498345P.E-TO,26000525,999,2026,4,2026-04-21 00:00:00,5999.9388,20230,288577,Apaco Grosshandel (X) Wien AT,290632,Apaco - Global Parent,Alexandre Pomes,Austria,6.00,TO,13227.599999999999,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653461,999,2026,4,2026-04-21 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.600000000006,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653462,999,2026,4,2026-04-21 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1204,MF1204.S,MF1204.S-TL,2674145,999,2026,4,2026-04-21 00:00:00,44000,35230,317984,Montage Enterprises - Noida,300957,Montage - Global Parent,Deepak Agarwal,India,44000.00,KG,97002.4,N
00035,        MUM3,MF1204,MF1204.S,MF1204.S-TL,2674601,999,2026,4,2026-04-21 00:00:00,22000,35230,317984,Montage Enterprises - Noida,300957,Montage - Global Parent,Deepak Agarwal,India,22000.00,KG,48501.200000000004,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2674918,999,2026,4,2026-04-21 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1406,MF1406.S,MF1406.S-PD,2674917,999,2026,4,2026-04-21 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00010,        CIN2,MP4983RN,MP4983RN,MP4983RN-FD,2658286,999,2026,4,2026-04-22 00:00:00,17236.512,10230,20968,"Neenah Inc - Munising, MI",290523,Neenah Inc. - Global Parent,Andrew Suski,United States,80.00,DR,38000,N
00010,        CIN2,251194NX,251194NX,251194NX-PL,2665935,999,2026,4,2026-04-23 00:00:00,18.1437,10230,323912,"S-One/ Sarasota,FL(CORP OFFICE)",319906,S-One Labels - GLOBAL PARENT,Dave Jeffers,United States,1.00,PL,40,N
00010,        CIN2,261044NX,261044NX,261044NX-PL,2665935,999,2026,4,2026-04-23 00:00:00,18.1437,10230,323912,"S-One/ Sarasota,FL(CORP OFFICE)",319906,S-One Labels - GLOBAL PARENT,Dave Jeffers,United States,1.00,PL,40,N
00010,        CIN2,MFHS268,MFHS268,MFHS268-OP,2569148,999,2026,4,2026-04-23 00:00:00,16329.328,10240,327947,"FMS Enterprises - Lincolnton, NC",352994,FMS Enterprises - Global Parent,Brendan Schloerb,United States,80.00,DR,36000,N
00010,        CIN2,MFP1853R,MFP1853R,MFP1853R-FD,2670610,999,2026,4,2026-04-23 00:00:00,204.1166,10220,353479,"3M - Hutchinson, MN",290059,3M - Global Parent,Tammy Patton,United States,1.00,DR,450,N
00010,        CIN2,MP4983R,MP4983R,MP4983R-FD,2640460,999,2026,4,2026-04-23 00:00:00,646.3692,10240,21952,"Chase Corp - Lenoir, NC",290149,Chase Corp - Global Parent,Brendan Schloerb,United States,3.00,DR,1425,N
00020,        AUBA,251194NX,251194NX.E,251194NX.E-B1,26000688,999,2026,4,2026-04-23 00:00:00,99.999,20230,295630,PPS (X)  Belgrade RS,305863,PPS - Global Parent,Tomasz Machnik,Serbia,5.00,B1,220.4595,N
00020,        AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,26000668,999,2026,4,2026-04-23 00:00:00,600,20230,327093,Safic (X) Istanbul TR,327095,Safic Turkey - Global Parent,Tomasz Machnik,Turkey,3.00,DR,1322.7735,N
00020,        AUBA,MP2960,MP2960.E,MP2960.E-TO,26000036,999,2026,4,2026-04-23 00:00:00,23000,20240,324185,Avient (X)  Geleen NL,309093,Avient - Global Parent,Philippe Chabanne,Netherlands,23.00,TO,50706.3175,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653463,999,2026,4,2026-04-23 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.600000000006,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653464,999,2026,4,2026-04-23 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00034,        SHAN,MP4982SC,MP4982SC.S,MP4982SC.S-PD,2662653,999,2026,4,2026-04-23 00:00:00,420,34220,357813,Lanfan new material technology-China,357813,Lanfan new material technology-China,Robin Li,China,2.00,DR,925.9414,N
00020,        AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,26000729,999,2026,4,2026-04-24 00:00:00,3000,20230,321588,Keyser and Mackay (X) Lodz PL,326638,K&M Poland - Global Parent,Tomasz Machnik,Poland,15.00,DR,6613.8675,N
00020,        AUBA,MP4983R,MP4983R.E,MP4983R.E-TO,26000638,999,2026,4,2026-04-24 00:00:00,7999.9184,20230,68767,Pelta Medical (X) Cumbria GB,68767,Pelta Medical (X) Cumbria GB,Alexandre Pomes,United Kingdom,8.00,TO,17636.8,N
00020,        AUBA,PH00001A,PH00001A.E,PH00001A.E-PD,26000097,999,2026,4,2026-04-24 00:00:00,800,20220,310673,Chemetall (X) Berlin DE,290491,Chemetall - Global Parent,Luc Vanderstappen,Germany,4.00,DR,1763.698,N
00034,        SHAN,PH00017E,PH00017E.S,PH00017E.S-PL,2680805,999,2026,4,2026-04-24 00:00:00,108,34220,358717,Xinyingshun-China,358717,Xinyingshun-China,,China,6.00,PL,238.0992,N
00035,        MUM3,MF1204,MF1204.S,MF1204.S-TL,2675723,999,2026,4,2026-04-24 00:00:00,10000,35230,317984,Montage Enterprises - Noida,300957,Montage - Global Parent,Deepak Agarwal,India,10000.00,KG,22046,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2652021,999,2026,4,2026-04-24 00:00:00,12000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,12000.00,KG,26455.2,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2682313,999,2026,4,2026-04-25 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2682314,999,2026,4,2026-04-25 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2682315,999,2026,4,2026-04-25 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2682316,999,2026,4,2026-04-25 00:00:00,2200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,11.00,DR,4850.1695,N
00010,        CIN2,PH00017E,PH00017E,PH00017E-T2,2674456,999,2026,4,2026-04-27 00:00:00,17962.2594,10220,307241,"MacDermid - Ferndale, MI",309140,MacDermid - Global Parent,Abbie Wootton,United States,18.00,TO,39600,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2683686,999,2026,4,2026-04-27 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2683687,999,2026,4,2026-04-27 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2683688,999,2026,4,2026-04-27 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1406,MF1406.S,MF1406.S-PD,2683719,999,2026,4,2026-04-27 00:00:00,1600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,8.00,DR,3527.396,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653465,999,2026,4,2026-04-27 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.600000000006,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653466,999,2026,4,2026-04-27 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00010,        CIN2,MP498340R,MP498340R,MP498340R-T3,2333361,999,2026,4,2026-04-28 00:00:00,17690.103,10220,23093,"Henkel - Delaware, OH",290122,Henkel - Global Parent,Abbie Wootton,United States,15.00,TO,39000,N
00020,        AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,26000710,999,2026,4,2026-04-28 00:00:00,200,20230,308030,Keyser  Mackay (X) Dietikon CH,290511,K&M Switzerland - Global Parent,Marie-Annette Mahy,Switzerland,1.00,DR,440.9245,N
00020,        AUBA,MP4983R,MP4983R.E,MP4983R.E-PD,26000626,999,2026,4,2026-04-28 00:00:00,7999.92,20230,308030,Keyser  Mackay (X) Dietikon CH,290511,K&M Switzerland - Global Parent,Marie-Annette Mahy,Switzerland,40.00,DR,17636.8,N
00020,        AUBA,MP4983R,MP4983R.E,MP4983R.E-TO,26000096,999,2026,4,2026-04-28 00:00:00,19999.796000000002,20230,334716,Nelipak (X) Derry GB,334790,Nelipak - Global Parent,Krist Vanderstiggel,United Kingdom,20.00,TO,44092,N
00034,        SHAN,PH00001A,PH00001A.E,PH00001A.E-TO,2683925,999,2026,4,2026-04-28 00:00:00,1000,34220,350438,Whitford (Jiangmen) Ltd-PPG-CN,290161,PPG - Global Parent,Robin Li,China,1.00,TO,2204.6225,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2681698,999,2026,4,2026-04-28 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2681699,999,2026,4,2026-04-28 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2681715,999,2026,4,2026-04-28 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2681716,999,2026,4,2026-04-28 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00010,        CIN2,MP48525R,MP48525R,MP48525R-FD,2648322,999,2026,4,2026-04-29 00:00:00,215.4564,10230,323912,"S-One/ Sarasota,FL(CORP OFFICE)",319906,S-One Labels - GLOBAL PARENT,Dave Jeffers,United States,1.00,DR,475,N
00010,        CIN2,MP4983R,MP4983R,MP4983R-T3,2647740,999,2026,4,2026-04-29 00:00:00,9797.596,10230,290936,"Loparex - Hammond, WI",290137,Loparex - Global Parent,Brad Durden,United States,8.00,TO,21600,N
00020,        AUBA,MF4915,MF4915.E,MF4915.E-TO,26000617,999,2026,4,2026-04-29 00:00:00,5600,20230,291650,Constantia (X) Weiden DE,297153,Constantia - Global Parent,Alexandre Pomes,Germany,7.00,TO,12345.886,N
00020,        AUBA,MP2960,MP2960.E,MP2960.E-TO,26000737,999,2026,4,2026-04-29 00:00:00,12000,20240,324185,Avient (X)  Geleen NL,309093,Avient - Global Parent,Philippe Chabanne,Netherlands,12.00,TO,26455.47,N
00034,        SHAN,PA845H,PA845H,PA845H-OP,2683870,999,2026,4,2026-04-29 00:00:00,408.2,34240,340838,Heilongjiang Hongyu-China,340838,Heilongjiang Hongyu-China,Ethan Cheng,China,408.20,KG,899.91772,N
00010,        CIN2,251194NX,251194NX,251194NX-PD,2669796,999,2026,4,2026-04-30 00:00:00,771.1072,10230,323912,"S-One/ Sarasota,FL(CORP OFFICE)",319906,S-One Labels - GLOBAL PARENT,Dave Jeffers,United States,4.00,DR,1700,N
00010,        CIN2,MFHS268,MFHS268,MFHS268-OP,2569149,999,2026,4,2026-04-30 00:00:00,16329.328000000001,10240,327947,"FMS Enterprises - Lincolnton, NC",352994,FMS Enterprises - Global Parent,Brendan Schloerb,United States,80.00,DR,36000,N
00010,        CIN2,MP4983RN,MP4983RN,MP4983RN-FD,2669935,999,2026,4,2026-04-30 00:00:00,17236.512,10230,20968,"Neenah Inc - Munising, MI",290523,Neenah Inc. - Global Parent,Andrew Suski,United States,80.00,DR,38000,N
00010,        CIN2,PA845H,PA845H,PA845H-PL,2680320,999,2026,4,2026-04-30 00:00:00,18.1437,10200,24885,Michelman Int'l - Belgium SRL,309148,Michelman International - Global Parent,,Belgium,1.00,PL,40,N
00020,        AUBA,MP4983R,MP4983R.E,MP4983R.E,26000427,999,2026,4,2026-04-30 00:00:00,21880,20230,296616,Sterimed (X) Amelie FR,327014,Sterimed - Global Parent,Marie-Annette Mahy,France,21880.00,KG,48236.648,N
00030,        SNG4,PR5985,PR5985.S,PR5985.S,2686078,999,2026,4,2026-04-30 00:00:00,4550,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,4550.00,KG,10030.93,N
00035,        MUM3,MF1204,MF1204.S,MF1204.S-TL,2675739,999,2026,4,2026-04-30 00:00:00,20000,35230,317984,Montage Enterprises - Noida,300957,Montage - Global Parent,Deepak Agarwal,India,20000.00,KG,44092,N
00035,        MUM3,MF1204,MF1204.S,MF1204.S-TL,2675740,999,2026,4,2026-04-30 00:00:00,23000,35230,317984,Montage Enterprises - Noida,300957,Montage - Global Parent,Deepak Agarwal,India,23000.00,KG,50705.8,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2684739,999,2026,4,2026-04-30 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2684741,999,2026,4,2026-04-30 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.600000000006,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2686253,999,2026,4,2026-04-30 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
